Epoch:0 Score:1019
Epoch:50 Score:1005
Epoch:100 Score:942
Epoch:150 Score:923
Epoch:200 Score:949
Epoch:250 Score:926
Epoch:300 Score:914
Epoch:350 Score:979
Epoch:400 Score:992
Epoch:450 Score:989
Epoch:500 Score:1010
Epoch:550 Score:1007
Epoch:600 Score:1014
Epoch:650 Score:969
Epoch:700 Score:1007
Epoch:750 Score:1037
Epoch:800 Score:1053
Epoch:850 Score:1076
Epoch:900 Score:1077
Epoch:950 Score:1072
Epoch:1000 Score:1069
Epoch:1050 Score:1056
Epoch:1100 Score:1069
Epoch:1150 Score:1109
Epoch:1200 Score:1098
Epoch:1250 Score:1115
Epoch:1300 Score:1121
Epoch:1350 Score:1111
Epoch:1400 Score:1095
Epoch:1450 Score:1074
Epoch:1500 Score:1068
Epoch:1550 Score:1083
Epoch:1600 Score:1081
Epoch:1650 Score:1071
Epoch:1700 Score:1091
Epoch:1750 Score:1086
Epoch:1800 Score:1101
Epoch:1850 Score:1107
Epoch:1900 Score:1081
Epoch:1950 Score:1076
Epoch:2000 Score:1105
Epoch:2050 Score:1107
Epoch:2100 Score:1140
Epoch:2150 Score:1136
Epoch:2200 Score:1169
Epoch:2250 Score:1154
Epoch:2300 Score:1176
Epoch:2350 Score:1182
Epoch:2400 Score:1203
Epoch:2450 Score:1127
Epoch:2500 Score:1159
Epoch:2550 Score:1156
Epoch:2600 Score:1179
Epoch:2650 Score:1177
Epoch:2700 Score:1155
Epoch:2750 Score:1184
Epoch:2800 Score:1202
Epoch:2850 Score:1152
Epoch:2900 Score:1153
Epoch:2950 Score:1046
Epoch:3000 Score:1065
Epoch:3050 Score:1048
Epoch:3100 Score:1062
Epoch:3150 Score:1047
Epoch:3200 Score:1048
Epoch:3250 Score:1093
Epoch:3300 Score:1090
Epoch:3350 Score:1076
Epoch:3400 Score:1086
Epoch:3450 Score:1027
Epoch:3500 Score:1021
Epoch:3550 Score:999
Epoch:3600 Score:1048
Epoch:3650 Score:1058
Epoch:3700 Score:1053
Epoch:3750 Score:1072
Epoch:3800 Score:1035
Epoch:3850 Score:1057
Epoch:3900 Score:1003
Epoch:3950 Score:1005
Epoch:4000 Score:1002
Epoch:4050 Score:1009
Epoch:4100 Score:984
Epoch:4150 Score:976
Epoch:4200 Score:997
Epoch:4250 Score:993
Epoch:4300 Score:1021
Epoch:4350 Score:1054
Epoch:4400 Score:1045
Epoch:4450 Score:1057
Epoch:4500 Score:1022
Epoch:4550 Score:970
Epoch:4600 Score:1016
Epoch:4650 Score:1022
Epoch:4700 Score:971
Epoch:4750 Score:1027
Epoch:4800 Score:1064
Epoch:4850 Score:1081
Epoch:4900 Score:1054
Epoch:4950 Score:1017
Epoch:5000 Score:1017
Epoch:5050 Score:1015
Epoch:5100 Score:1101
Epoch:5150 Score:1097
Epoch:5200 Score:1085
Epoch:5250 Score:1095
Epoch:5300 Score:1073
Epoch:5350 Score:1137
Epoch:5400 Score:1124
Epoch:5450 Score:1149
Epoch:5500 Score:1126
Epoch:5550 Score:1075
Epoch:5600 Score:1092
Epoch:5650 Score:1081
Epoch:5700 Score:1096
Epoch:5750 Score:1057
Epoch:5800 Score:1013
Epoch:5850 Score:1010
Epoch:5900 Score:1100
Epoch:5950 Score:1085
Epoch:6000 Score:1059
Epoch:6050 Score:1066
Epoch:6100 Score:1079
Epoch:6150 Score:1059
Epoch:6200 Score:1013
Epoch:6250 Score:998
Epoch:6300 Score:1018
Epoch:6350 Score:1053
Epoch:6400 Score:977
Epoch:6450 Score:957
Epoch:6500 Score:996
Epoch:6550 Score:961
Epoch:6600 Score:950
Epoch:6650 Score:971
Epoch:6700 Score:999
Epoch:6750 Score:1006
Epoch:6800 Score:975
Epoch:6850 Score:958
Epoch:6900 Score:973
Epoch:6950 Score:973
Epoch:7000 Score:1034
Epoch:7050 Score:991
Epoch:7100 Score:980
Epoch:7150 Score:1022
Epoch:7200 Score:1058
Epoch:7250 Score:1073
Epoch:7300 Score:1061
Epoch:7350 Score:1112
Epoch:7400 Score:1096
Epoch:7450 Score:1119
Epoch:7500 Score:1099
Epoch:7550 Score:1051
Epoch:7600 Score:1064
Epoch:7650 Score:1046
Epoch:7700 Score:1041
Epoch:7750 Score:1059
Epoch:7800 Score:1029
Epoch:7850 Score:1010
Epoch:7900 Score:1033
Epoch:7950 Score:990
Epoch:8000 Score:974
