Epoch:0 Score:1101
Epoch:100 Score:1195
Epoch:200 Score:1170
Epoch:300 Score:1185
Epoch:400 Score:1249
Epoch:500 Score:1292
Epoch:600 Score:1300
Epoch:700 Score:1291
Epoch:800 Score:1240
Epoch:900 Score:1221
Epoch:1000 Score:1266
Epoch:1100 Score:1262
Epoch:1200 Score:1202
Epoch:1300 Score:1283
Epoch:1400 Score:1255
Epoch:1500 Score:1276
Epoch:1600 Score:1288
Epoch:1700 Score:1333
Epoch:1800 Score:1313
Epoch:1900 Score:1332
Epoch:2000 Score:1372
Epoch:2100 Score:1352
Epoch:2200 Score:1337
Epoch:2300 Score:1314
Epoch:2400 Score:1299
Epoch:2500 Score:1350
Epoch:2600 Score:1364
Epoch:2700 Score:1417
Epoch:2800 Score:1401
Epoch:2900 Score:1383
Epoch:3000 Score:1318
Epoch:3100 Score:1317
Epoch:3200 Score:1314
Epoch:3300 Score:1294
Epoch:3400 Score:1328
Epoch:3500 Score:1284
Epoch:3600 Score:1343
Epoch:3700 Score:1273
Epoch:3800 Score:1230
Epoch:3900 Score:1208
Epoch:4000 Score:1207
Epoch:4100 Score:1230
Epoch:4200 Score:1214
Epoch:4300 Score:1213
Epoch:4400 Score:1304
Epoch:4500 Score:1273
Epoch:4600 Score:1342
Epoch:4700 Score:1226
Epoch:4800 Score:1252
Epoch:4900 Score:1165
Epoch:5000 Score:1097
Epoch:5100 Score:1091
Epoch:5200 Score:1089
Epoch:5300 Score:1110
Epoch:5400 Score:1162
Epoch:5500 Score:1173
Epoch:5600 Score:1116
Epoch:5700 Score:1123
Epoch:5800 Score:1095
Epoch:5900 Score:1184
Epoch:6000 Score:1178
Epoch:6100 Score:1156
Epoch:6200 Score:1206
Epoch:6300 Score:1125
Epoch:6400 Score:1137
Epoch:6500 Score:1211
Epoch:6600 Score:1188
Epoch:6700 Score:1246
Epoch:6800 Score:1137
Epoch:6900 Score:1152
Epoch:7000 Score:1162
Epoch:7100 Score:1186
Epoch:7200 Score:1092
Epoch:7300 Score:1130
Epoch:7400 Score:1165
Epoch:7500 Score:1172
Epoch:7600 Score:1211
Epoch:7700 Score:1204
Epoch:7800 Score:1252
Epoch:7900 Score:926
Epoch:8000 Score:928
Epoch:8100 Score:930
Epoch:8200 Score:930
Epoch:8300 Score:918
Epoch:8400 Score:933
Epoch:8500 Score:936
Epoch:8600 Score:934
Epoch:8700 Score:961
Epoch:8800 Score:944
Epoch:8900 Score:968
Epoch:9000 Score:972
Epoch:9100 Score:969
Epoch:9200 Score:975
Epoch:9300 Score:958
Epoch:9400 Score:940
Epoch:9500 Score:973
Epoch:9600 Score:945
Epoch:9700 Score:917
Epoch:9800 Score:923
Epoch:9900 Score:966
Epoch:10000 Score:995
Epoch:10100 Score:998
Epoch:10200 Score:957
Epoch:10300 Score:976
Epoch:10400 Score:990
Epoch:10500 Score:1004
Epoch:10600 Score:995
Epoch:10700 Score:1007
Epoch:10800 Score:968
Epoch:10900 Score:955
Epoch:11000 Score:971
Epoch:11100 Score:978
Epoch:11200 Score:946
Epoch:11300 Score:986
Epoch:11400 Score:968
Epoch:11500 Score:972
Epoch:11600 Score:955
Epoch:11700 Score:949
Epoch:11800 Score:988
Epoch:11900 Score:966
Epoch:12000 Score:948
Epoch:12100 Score:986
Epoch:12200 Score:981
Epoch:12300 Score:975
Epoch:12400 Score:1011
Epoch:12500 Score:1013
Epoch:12600 Score:990
Epoch:12700 Score:990
Epoch:12800 Score:1019
Epoch:12900 Score:981
Epoch:13000 Score:986
Epoch:13100 Score:1012
Epoch:13200 Score:1246
Epoch:13300 Score:1377
Epoch:13400 Score:1103
Epoch:13500 Score:1187
Epoch:13600 Score:1087
Epoch:13700 Score:1052
Epoch:13800 Score:1110
Epoch:13900 Score:1124
Epoch:14000 Score:1146
Epoch:14100 Score:1095
Epoch:14200 Score:1131
Epoch:14300 Score:1150
Epoch:14400 Score:1185
Epoch:14500 Score:1176
Epoch:14600 Score:1209
Epoch:14700 Score:1168
Epoch:14800 Score:1211
Epoch:14900 Score:1155
Epoch:15000 Score:1206
Epoch:15100 Score:1203
Epoch:15200 Score:1180
Epoch:15300 Score:1159
Epoch:15400 Score:1143
Epoch:15500 Score:1163
